rank_date,snapshot_time,rank_position,bvid,aid,title,author,category,main_category,tid,duration,view_count,danmaku_count,reply_count,like_count,coin_count,favorite_count,share_count,pubdate,video_url,cover_url
2026-07-02,2026-07-02 22:29:08,1,BV1dsTL6dEkB,116830744085580,苗族银饰,归乡人山白,手工,生活,161,689,5229751,5725,6024,487570,184991,55766,9174,1782741600,https://www.bilibili.com/video/BV1dsTL6dEkB,http://i0.hdslb.com/bfs/archive/68f32d1fccd8feb3c70c76285b0a4d4ba37f0b5c.jpg
2026-07-02,2026-07-02 22:29:08,2,BV1ghTF6qEmD,116838646158878,永远怀念我们亲爱的妹爷！,陈翔六点半,小剧场,娱乐,85,124,3785761,42187,15225,534665,169933,65467,22148,1782816425,https://www.bilibili.com/video/BV1ghTF6qEmD,http://i2.hdslb.com/bfs/archive/a9e63c37b99e961e06e044f241039a249477e407.jpg
2026-07-02,2026-07-02 22:29:08,3,BV1k2KU6oEGB,116832539319730,《原神》角色预告-「桑多涅：致新生」,原神,手机游戏,游戏,172,686,2219851,13871,11110,279396,126808,58089,23858,1782792000,https://www.bilibili.com/video/BV1k2KU6oEGB,http://i0.hdslb.com/bfs/archive/67042ef4c645c2cde917b7f9cceaf032a5caa4c7.jpg
2026-07-02,2026-07-02 22:29:08,4,BV15LKd6wEtR,116836817443728,哪来的傻孩子啊,_离咕咕,网络游戏,游戏,65,259,4736063,1875,2158,273931,12771,45961,18995,1782788545,https://www.bilibili.com/video/BV15LKd6wEtR,http://i1.hdslb.com/bfs/archive/82019abecd2a391a86f872aec39224f5bc143e92.jpg
2026-07-02,2026-07-02 22:29:08,5,BV1yyTF6ZEbv,116838159749613,骗成狗了,小潮院长,搞笑,娱乐,138,1439,3574137,16415,4054,278376,102196,82350,6478,1782810128,https://www.bilibili.com/video/BV1yyTF6ZEbv,http://i1.hdslb.com/bfs/archive/9466e88c7849d18bec641583a29f34951aa639e0.jpg
2026-07-02,2026-07-02 22:29:08,6,BV1pwTa6mEYj,116841901131651,《最想出院の一集》,伤心欲茄222,搞笑,娱乐,138,96,4917126,1406,4596,358112,7050,30330,8306,1782878400,https://www.bilibili.com/video/BV1pwTa6mEYj,http://i2.hdslb.com/bfs/archive/00d65599811ce829e68a01d76911c7d28da6784f.jpg
2026-07-02,2026-07-02 22:29:08,7,BV1jsTi67EMC,116845474486873,【vlog】我们是冠军🏆,FLC_NiKo,电子竞技,游戏,171,2424,1190041,20444,8122,142400,119153,49777,22567,1782920656,https://www.bilibili.com/video/BV1jsTi67EMC,http://i1.hdslb.com/bfs/archive/55ba5a95cdee2c07f0408d38524a925e141ddb2b.jpg
2026-07-02,2026-07-02 22:29:08,8,BV1k37s6XE2C,116822456142675,【乘风2026】总决赛-《想见你想见你想见你》张月&陈瑶 愿所有想念都能在我们的歌声里靠岸,张月ZhangYue,音乐现场,音乐,29,277,2032792,430037,294942,93657,113570,62823,42665,1782569652,https://www.bilibili.com/video/BV1k37s6XE2C,http://i1.hdslb.com/bfs/archive/bae90bb1d97429bb4248bd1aa04daf872c3ab63f.jpg
2026-07-02,2026-07-02 22:29:08,9,BV1B7KD6sESB,116833696881522,《五十六个民族，五十六只噶》终极典藏版,皮蛋瘦肉粥煎鸡蛋,小剧场,娱乐,85,251,746298,896,5006,136265,54021,45560,8529,1782740870,https://www.bilibili.com/video/BV1B7KD6sESB,http://i0.hdslb.com/bfs/archive/7cb09f92ca9a3aa75f94fba2e4ab2329fcee0da4.jpg
2026-07-02,2026-07-02 22:29:08,10,BV1FhTc64EHi,116839870958958,百万英镑·拯救亚当斯,猫屎花生,鬼畜剧场,鬼畜剧场,216,480,3044666,1684,2063,159915,14134,30072,5044,1782835279,https://www.bilibili.com/video/BV1FhTc64EHi,http://i0.hdslb.com/bfs/archive/b147f045b473d694b416b4f4576314537c8b5c22.jpg
