rank_date,snapshot_time,rank_position,bvid,aid,title,author,category,main_category,tid,duration,view_count,danmaku_count,reply_count,like_count,coin_count,favorite_count,share_count,pubdate,video_url,cover_url
2026-06-25,2026-06-25 01:18:09,1,BV1QSjm6wEBT,116800310222810,【NiKo】谢谢你们❤️,FLC_NiKo,电子竞技,游戏,171,178,2028327,10013,17829,358389,169690,51364,19110,1782231642,https://www.bilibili.com/video/BV1QSjm6wEBT,http://i1.hdslb.com/bfs/archive/5eba21c7f44eca57653f834c2e5f479dcd041341.jpg
2026-06-25,2026-06-25 01:18:09,2,BV1fJjE6FEqW,116780630609640,《崩坏：因缘精灵》进化PV：直至遇见它,崩坏因缘精灵,手机游戏,游戏,172,351,2694670,24113,30506,199597,75774,40841,52035,1782100800,https://www.bilibili.com/video/BV1fJjE6FEqW,http://i2.hdslb.com/bfs/archive/29e4ee8844cb4d82aefa07d1011ad4438da2c9c3.jpg
2026-06-25,2026-06-25 01:18:09,3,BV1xX7P6NEsJ,116792190114788,外星人来地球了！但迟到了那么一小会......,张拉灯,同人·手书,动画,47,183,1880106,1345,5221,243317,56506,53546,16292,1782107634,https://www.bilibili.com/video/BV1xX7P6NEsJ,http://i0.hdslb.com/bfs/archive/865ebc3a306d1ad3441c8514ae8f78cb14caa1a8.jpg
2026-06-25,2026-06-25 01:18:09,4,BV1X37c6vEcB,116790311001648,“终有一天，我会成为MAJOR冠军！”——NIKO圆梦科隆Major！,AYCS2,网络游戏,游戏,65,298,3365793,2005,15629,189238,84601,44618,11609,1782078868,https://www.bilibili.com/video/BV1X37c6vEcB,http://i2.hdslb.com/bfs/archive/1bdd25e9721279f6870ec585223314be1d06890f.jpg
2026-06-25,2026-06-25 01:18:09,5,BV1617N6ZEua,116793817436382,⚡对 对 子 战 神（特别篇）⚡,洛温阿特金森,鬼畜剧场,鬼畜剧场,216,160,2201714,5608,6243,247703,58908,51283,10694,1782181800,https://www.bilibili.com/video/BV1617N6ZEua,http://i2.hdslb.com/bfs/archive/ceeb9b9f2efed76ba9b7175a5fc336140a78d90b.jpg
2026-06-25,2026-06-25 01:18:09,6,BV19Kjf6cEh8,116789337921082,【泰拉瑞亚】32位计算机电路 RISC-V CPU 348KHz,混乱沉睡,单机游戏,游戏,17,639,2375589,2056,4725,200010,63126,57763,25374,1782063994,https://www.bilibili.com/video/BV19Kjf6cEh8,http://i0.hdslb.com/bfs/archive/751337b64ce9f1f12d3979dbe8e54d4c29c91459.jpg
2026-06-25,2026-06-25 01:18:09,7,BV1wE7P6bESL,116792357950508,真开上机甲了？影视飓风1600万粉丝Q&A！,影视飓风,数码,科技,95,1032,1978801,33298,8922,187748,80107,28504,11274,1782118800,https://www.bilibili.com/video/BV1wE7P6bESL,http://i0.hdslb.com/bfs/archive/1557911f2cecfc9aab972adad15e9a6c51ecd954.jpg
2026-06-25,2026-06-25 01:18:09,8,BV1Z27A6JEjM,116792911534635,今年干的最牛的事！你们的导航软件还有广告吗？,销冠李老板,日常,生活,21,45,2207468,15104,16996,336964,72282,16282,8727,1782118587,https://www.bilibili.com/video/BV1Z27A6JEjM,http://i1.hdslb.com/bfs/archive/26ab151e43194f7ee490c739829559cb8b40b254.jpg
2026-06-25,2026-06-25 01:18:09,9,BV1g7jJ6nE1E,116782207602137,“入室抢劫般的队友”,胡胡不胡o,日常,生活,21,363,4271082,2293,5279,271454,15979,36046,12308,1781955576,https://www.bilibili.com/video/BV1g7jJ6nE1E,http://i2.hdslb.com/bfs/archive/9b3e18bf8311f44867bcc78534904eb86d1072c4.jpg
2026-06-25,2026-06-25 01:18:09,10,BV1Bq7c6mEr6,116790025783520,佩洛伊斯什么时候逃离原生家庭？,鼎芸,同人·手书,动画,47,282,1390369,603,1702,188214,16212,38136,3649,1782086400,https://www.bilibili.com/video/BV1Bq7c6mEr6,http://i2.hdslb.com/bfs/archive/a0094b395427b8157e591144aef2bf0f73071d6b.jpg
