rank_date,snapshot_time,rank_position,bvid,aid,title,author,category,main_category,tid,duration,view_count,danmaku_count,reply_count,like_count,coin_count,favorite_count,share_count,pubdate,video_url,cover_url
2026-06-07,2026-06-07 10:57:38,1,BV15iEc6VEfH,116691577216788,路边一块，也能变废为宝，雕刻出大家想要的题材我不知道什么时候天才会亮，但我知道，跑着跑着，天就亮了。,小梨家的和田玉,手工,生活,161,220,5647246,3583,10667,213435,6996,20341,3456,1780572193,https://www.bilibili.com/video/BV15iEc6VEfH,http://i2.hdslb.com/bfs/archive/c1597efe82d66a7f728f8bdd84505eff4b7f5ac9.jpg
2026-06-07,2026-06-07 10:57:38,2,BV1Qi7f6eE59,116690805395451,致敬每一个心中有花，努力奔跑的人,爱画画的子衿,亲子,生活,254,313,1632761,3269,3432,222922,111574,14611,3482,1780561800,https://www.bilibili.com/video/BV1Qi7f6eE59,http://i1.hdslb.com/bfs/archive/2c9cc3dd70d264a8473e46b8bebaad7db4d6ef2c.jpg
2026-06-07,2026-06-07 10:57:38,3,BV19ZEF6MEBV,116690117464228,人在干坏事的时候是不怕苦不怕累的,我是易拉爆,日常,生活,21,309,2079097,1351,3772,196051,13874,28778,14106,1780550100,https://www.bilibili.com/video/BV19ZEF6MEBV,http://i2.hdslb.com/bfs/archive/5a3e59dd5183e87d69b1ad3224466b821bf05e23.jpg
2026-06-07,2026-06-07 10:57:38,4,BV17GEP6xEDW,116692348832614,新三国up锐评楚汉传奇01：是不是我打开的方式不太对？,吃蛋挞的折棒,影视杂谈,影视,182,1348,1403267,19084,11325,127772,124015,26733,10031,1780624800,https://www.bilibili.com/video/BV17GEP6xEDW,http://i2.hdslb.com/bfs/archive/4e5cd47c8551d2b66643e2800041b7ec2d3bf729.jpg
2026-06-07,2026-06-07 10:57:38,5,BV15C7k6REKC,116697197451293,公测定档7月 | 《遗忘之海》船员集结摇滚MV「燥」,遗忘之海,GMV,GMV,121,205,4586735,945,1751,84351,55233,55517,4019,1780711200,https://www.bilibili.com/video/BV15C7k6REKC,http://i0.hdslb.com/bfs/archive/bef8db958217ad42ed011f4bf5d5d6c1cf3a4bad.jpg
2026-06-07,2026-06-07 10:57:38,6,BV1w6EF6QEjZ,116690033778619,不看后悔！史上最神人店家！,转生成为毛毛,美食侦探,美食,212,186,3163440,3802,8771,164773,4588,27784,13645,1780563600,https://www.bilibili.com/video/BV1w6EF6QEjZ,http://i1.hdslb.com/bfs/archive/07cb98d8f59285212c90c7646739a87803bf06c0.jpg
2026-06-07,2026-06-07 10:57:38,7,BV1wEEc6REms,116692097238799,城市大富翁（5）,雨哥到处跑,日常,生活,21,3846,1478850,35201,4975,131656,108066,36089,4813,1780628700,https://www.bilibili.com/video/BV1wEEc6REms,http://i1.hdslb.com/bfs/archive/8628e50dc2e56aec5815c8e3f665d304cfe23d80.jpg
2026-06-07,2026-06-07 10:57:38,8,BV13s7z63EjV,116695016477738,《绝区零》3.0新地块实机演示,绝区零,手机游戏,游戏,172,599,1423248,9311,13608,123798,58099,22247,24748,1780624803,https://www.bilibili.com/video/BV13s7z63EjV,http://i0.hdslb.com/bfs/archive/ac132a13aed30f0b83ff50dfb56d83e2e518206a.jpg
2026-06-07,2026-06-07 10:57:38,9,BV1XQ7Z6eEki,116689412819066,特朗普的愤怒,燕三嘤嘤嘤,人文历史,知识,228,1133,2864516,10690,4822,141048,33967,20512,2725,1780545020,https://www.bilibili.com/video/BV1XQ7Z6eEki,http://i0.hdslb.com/bfs/archive/d106118a7a33e310838a2e387ce511583c5a7a62.jpg
2026-06-07,2026-06-07 10:57:38,10,BV1cu7r6FEPd,116696023045705,英国，沦为印度殖民地,平原公子,日常,生活,21,463,2547214,10173,7312,165978,6925,17358,15696,1780640137,https://www.bilibili.com/video/BV1cu7r6FEPd,http://i1.hdslb.com/bfs/archive/95ba7fb80bc2a46fc2c8f7ff69a08c57c40ef914.jpg
